Mass,RT,SXT-col-ck-1,SXT-col-ck-2,SXT-col-ck-3,SXT-col-7d+13c6-phe-1,SXT-col-7d+13c6-phe-2,SXT-col-7d+13c6-phe-3,SXT-col-2d+13c6-phe-1,SXT-col-2d+13c6-phe-2,SXT-col-2d+13c6-phe-3
273.0966,1.24,34638.82413,38002.0783,39005.00446,15351.5306,9468.731682,19524.88513,32831.29285,38544.02541,40540.80121
840.1895,6.33,42550.83616,69826.97842,56205.14295,202630.9324,268590.3996,245821.5007,66485.58373,111293.3824,213465.3885
260.0199,6.36,41467.70325,39882.16417,43411.70715,70827.44219,83953.7752,72631.99149,45541.25296,56013.75478,56148.84975
182.0211,4.08,26624.41689,40699.84463,34657.24314,55931.45253,61791.99525,59124.14758,50612.02047,40331.1084,41634.72836
272.0873,2.17,59114.04604,44993.25815,53982.41351,45501.50599,39153.10602,46348.68903,47037.78399,43616.37043,36562.80486
553.2934,11.84,46446.22795,38994.53841,44139.89991,19788.0038,38022.19076,26667.60536,40785.40593,29805.27327,26442.3415
375.0896,5.98,91891.31643,74843.29558,82375.9568,76326.0489,94346.11563,75750.29088,71622.70382,56301.17431,50266.57002
612.2218,12.63,1,1145.760377,1,104635.7009,73422.13705,87646.28268,1,1,1
915.5329,13.31,1,1,1,1,1,1,1,229131.0487,1
156.0057,1.24,9716.736607,21769.39416,9948.050368,47041.63951,50455.52142,63528.74908,19062.92254,33956.5415,13912.00793
1004.3107,3.81,1,1,1296.713436,57346.48425,81826.23392,70987.12849,63782.81822,80455.31715,49185.07289
529.293,11.87,18452.15911,33299.67463,24773.99292,50983.71336,66593.90798,50524.89757,21312.69931,13588.18065,17250.15382
312.2299,12.58,6637.236544,3236.830116,7789.455825,13763.01463,32450.97698,26719.96668,831.0283548,1,2222.474495
286.1336,5.67,1,1,1,71134.84171,86327.0992,78221.75743,2666.695995,1,1
365.9064,1.02,4534.101252,1,2335.46233,6672.607033,8176.942755,22205.47306,10071.22882,26479.67003,19100.17733
501.1796,10.67,74255.60971,37788.19419,73909.73734,36382.03043,93003.64667,62090.79168,83691.00384,74547.8373,45086.0096
526.0878,4.22,50287.92657,47025.28107,52350.66045,27205.42939,19275.1947,25691.37119,53985.48609,45290.96335,39364.32172
658.2568,3.8,1,1,1,91942.38579,62044.69525,86162.91372,71984.117,94975.8786,97011.44746
416.1673,3.88,32859.85039,32363.05911,29528.52575,51620.79263,57336.73809,54440.67925,37826.56233,46093.25972,30729.13872
334.0894,3.44,92832.34384,78026.13058,89922.40048,6975.707649,8858.191194,6015.904053,45614.96038,47970.23145,18062.65479
303.0955,2.31,35236.07614,20409.02036,38033.11575,27946.55939,29909.05719,51530.15925,46915.24419,54797.3847,40645.94695
819.2053,3.9,80282.41544,75065.31259,82336.04716,35680.41328,37644.49905,28832.08748,42717.19251,51858.99377,45355.4838
353.0396,3.01,161821.1585,1,1,40555.31121,45887.48988,58123.10624,136741.4114,1,123934.9998
914.5302,13.37,1,1,1,1,1,1,1,1,1
814.1141,4,81890.73309,63367.79842,86042.54185,52629.51865,50809.69063,19486.21189,60058.47573,65344.61488,34149.15315
194.0576,3.86,39528.88968,66978.30382,51891.58668,53512.63688,58927.40221,49061.29713,18263.25743,25513.02751,26976.71396
351.1793,13.65,98952.00398,88872.56835,91460.54337,45264.63534,2268.884933,15219.07281,15798.1639,17408.39912,19181.94913
323.1392,2.58,53096.21069,61760.76336,62656.43099,26174.56754,25412.46987,24872.40631,36761.07726,44441.78346,56235.82351
356.1656,17.88,51242.33432,58591.62733,55440.05188,43849.53549,35588.1245,32244.94559,55232.29405,63265.50181,56569.94933
396.1991,5.33,10842.71758,13762.63183,18439.52331,37689.92115,43729.10452,43489.90806,57239.0141,61646.38162,56335.74129
621.363,13.54,87044.25996,60471.23235,65560.70606,11468.2601,8955.411582,15732.95576,24240.69485,35214.88356,27836.17525
180.0785,3.9,14695.9253,19171.59507,15359.85306,54240.57154,57869.78781,50639.55631,13012.6738,23821.88417,42202.25679
601.979,6.37,42709.08873,38632.0816,38696.03359,87872.72841,88814.73936,81506.61553,70094.48873,70064.8916,71531.74627
1058.5272,14.43,112049.425,14970.34069,40819.17072,1,1,1,1,1,1
334.0669,0.85,65310.98528,61345.5199,58307.95409,48526.54728,52522.51416,42066.81801,54329.64408,68601.16501,79800.35353
654.4325,15.5,23904.88077,38853.77997,35679.84177,75853.76241,71419.64871,75028.11135,30432.52943,47743.39923,44041.69089
231.9764,1.56,28318.56821,17931.92496,23513.21302,27481.8985,26292.03289,28574.94127,16058.75564,13504.06072,8881.737457
792.1867,3.9,79288.35757,90995.85848,90432.81653,28036.0648,33534.00807,26403.75629,45171.00306,48317.72328,51625.76272
516.145,3.87,80683.30439,72665.99134,81240.91192,72676.00178,66304.26438,67234.51127,92449.41026,82121.29767,86967.62186
338.207,14.15,8559.077887,4851.170541,5152.146194,63077.28752,63051.29659,69323.61858,1642.500777,1,2163.288968
868.2085,5.85,8790.451956,1,3357.740047,76302.45561,84841.0462,64868.77564,34255.52851,28059.54032,35211.87083
530.0642,2.6,4917.353867,9306.442489,6373.840513,21305.08723,28541.35519,25601.52724,75967.99659,67972.41019,70967.58778
700.2154,4.09,41172.43229,43234.26179,40586.10355,27623.5231,49675.76569,25109.90477,18577.47196,9589.744521,31849.45197
225.0749,0.98,4092.378414,46868.88838,42902.97341,6203.115179,14612.35262,4705.518245,28036.72386,7492.432678,79847.31484
278.1126,7.93,50364.29279,33277.98258,45736.5696,18463.58684,10070.26483,14761.49002,43383.48715,32713.14,42536.29584
478.1137,5.8,1,1,1,1,18378.07559,1,1,1,1
546.1991,5.66,1679.940867,2472.870931,5240.549498,58359.42894,30878.77644,52302.33537,72622.01901,53416.00077,51649.52157
505.1114,6.48,78274.2587,78477.24027,73535.48478,67643.97673,61791.22285,47005.14125,50225.54954,61341.88737,54977.19892
455.9344,0.77,50054.94999,41831.4346,48076.29139,57722.2972,69924.58431,63109.72793,50510.18458,37659.52725,32228.7279
970.3887,12.69,196255.3019,158864.9538,184545.9425,48797.64624,18635.40222,33662.4175,89657.26001,91724.92893,79257.13356
406.1464,3.85,80911.58432,84832.25005,43657.27782,11829.8504,145568.9864,48777.74656,101024.6795,79500.54555,8906.739782
444.0874,3.36,50262.99785,43892.7046,47756.86832,9500.342623,3997.796315,40787.80974,34265.9564,26284.85776,40109.26644
264.1025,6.46,14650.27462,14355.54959,15035.63863,27503.33693,33223.38923,28089.93199,13514.99412,18084.46375,21218.99976
251.0832,16.7,8859.729869,1,5324.540767,75465.21047,55852.22738,77277.21998,2119.576188,6910.772037,1608.567645
291.9918,4.42,23333.88487,23722.89142,36147.62612,55467.57357,63387.92045,72082.6764,46940.97265,47097.82461,55692.66765
721.5093,5.28,110648.6534,100108.5166,100873.6513,80928.98257,42438.06933,59718.2025,51153.052,39632.28204,45311.26683
928.5512,13.13,32987.7925,18565.88877,33566.60439,18574.70329,1,15949.07523,24903.94021,34657.57248,5808.737093
874.17,3.74,61269.84079,49601.61954,57049.488,79989.28531,99015.07233,55578.48274,46093.53112,78273.47421,93957.36724
354.1805,10.44,30333.49517,81827.52406,56824.11537,28445.79783,38362.97452,33945.09103,12526.25156,7490.90585,27933.6435
352.1215,5.4,9090.114978,15246.64141,11114.43466,43352.84287,43326.36609,39826.95024,23099.9178,34230.41027,25737.88634
385.0623,1.77,77078.74953,105276.4925,56012.822,57721.71622,53813.40434,55033.75727,35503.69964,43777.92945,67047.10978
594.1939,6.79,62613.86552,64783.37063,49641.89247,70055.32335,70988.33414,37793.43237,31883.66676,43896.40359,48719.10065
496.2132,5.12,76942.56791,60560.25294,64555.59005,87087.20063,94356.43369,91382.74145,4330.737175,10012.82337,87805.24599
1011.2839,4.28,84533.11065,71332.95525,74535.11026,31925.76439,31841.99283,32442.89005,62049.86597,62976.574,54932.06718
915.523,12.29,1,1,1,81691.36316,94653.41508,76818.71533,1,1,1
946.5376,12.65,32295.17151,27329.98697,32337.97081,99109.38502,43759.61545,79401.22837,5011.718024,3314.866365,1
366.2374,15.43,6381.109554,11633.39097,10218.5667,21663.90826,43481.9325,25868.87079,2909.391015,8225.824783,4383.99624
876.5096,14.22,1,1,1,32053.06799,89773.82983,58324.77613,1,1,1
294.1311,3.34,1,25697.98952,1,73567.07271,124419.8819,36876.11585,1,1,1
976.5516,12.53,71614.90887,24761.07161,65053.7526,5901.451031,5175.002546,3718.893249,20675.07512,21514.54679,12954.92986
892.1844,3.9,69531.03828,69291.31001,64380.57507,20200.04938,23308.78784,24300.92149,42394.60924,37269.34388,32430.0042
517.2421,11.07,51685.38761,28581.9437,50209.51428,1,1,1124.429663,20082.59313,22947.98684,16700.13575
240.0376,4.16,1,1,1,31310.26759,24648.21525,31576.16527,1,1,1
958.1514,3.73,82676.50936,103386.8255,98128.19405,173513.7631,242300.0723,218500.4284,102996.8708,161520.5979,246392.8532
540.175,6.82,1,1,1,59580.03869,49616.99698,55880.45208,7147.504919,4919.311719,1
841.1015,7.43,52145.84549,47033.87467,56463.27152,73277.8808,84540.19216,76268.92725,41654.86177,57149.26716,52688.87455
205.0739,6.55,41119.35112,32197.83601,25844.41683,18950.04699,42924.68179,31152.5332,19614.45847,20713.71824,12822.09066
512.1719,6.15,1,530.787485,1,9295.163487,5152.102625,13193.02119,37279.60131,78678.34443,86508.70635
320.1405,3.19,54701.65484,52736.5976,34335.18858,59493.83852,51504.87561,60129.25435,48846.43206,48450.98351,31527.46184
351.1107,10.43,14310.63122,12065.86265,9305.611813,38713.64108,50336.9773,45475.07248,1,1,1
189.0641,0.96,64159.65046,50561.59981,31782.60308,35919.61243,26135.11491,22992.23429,70348.11434,42044.44684,38783.02717
432.1416,8.78,66981.28097,52651.6463,64936.26929,11556.30018,20239.13342,15654.53871,16961.15349,24125.83925,19592.67922
273.0223,2.31,88088.95579,86771.91198,87471.79904,41312.78366,47602.47499,50184.44552,77550.41708,49448.80629,84106.35267
523.2524,10.93,1,1,1,94672.50624,46124.05571,56961.50155,1,1,1
360.1146,3.27,1,1,1,59026.50355,44879.90076,60402.76922,43701.62528,53191.52787,59318.67994
668.1322,5.81,62267.29008,75345.94819,68532.14038,35054.90693,51274.29011,42719.44665,56455.2539,63104.8005,63053.73123
874.4954,13.49,1,1,1,1,75775.39801,100684.5616,1,1,1
1659.2467,5.55,50005.42784,62725.31733,87769.07188,84460.82125,56476.11626,74218.56761,65852.08285,60665.85155,61995.8529
216.8531,21.3,77332.31228,71651.09071,78490.4265,74037.88688,75032.09009,77624.64777,59962.64311,77184.09687,68522.03832
586.1981,6.48,1,1,1,67753.62858,65785.95227,61856.25835,58359.80951,102379.7424,85177.82851
276.1027,4.53,9209.376665,9569.904609,9452.469747,48013.78759,63851.88136,55310.10077,17905.20414,20605.90918,18956.85352
332.1471,3.6,29525.66061,49338.8896,39015.14277,17912.19788,16147.77917,12589.99797,16189.80393,46059.14065,70845.57022
308.1468,4.71,31873.15251,37973.86108,34431.39661,75068.97244,56027.23246,62262.53792,16930.3804,34464.53492,46229.13057
316.0589,4.7,60991.82877,61219.79537,61581.71202,32673.81839,41609.34733,27832.80147,36770.44202,66717.01036,49910.00087
396.1509,6.79,1,1,1,71140.20922,80470.63841,67877.12852,25154.37794,47585.12087,50415.74608
121.0197,7.67,38690.38593,36155.64523,38156.89718,21948.80882,31375.87895,18542.57036,32554.49375,25727.38355,14887.74024
992.4474,3.09,1152.551391,8644.888188,1192.788623,67784.18758,75800.86897,63546.10091,195.141058,750.5951517,10489.43634
247.124,6.9,13527.27451,18877.16917,15973.56299,69585.28313,82640.93021,79135.39544,24717.7095,32598.43753,37863.10614
586.1624,4.07,1,1,1,42209.87108,50212.38683,41574.8917,54012.07747,45938.19345,34477.39697
230.0188,5.47,33626.03868,31623.07887,34674.00314,47275.33624,35768.40126,37891.87546,99086.64362,85247.21302,51625.42658
540.193,4.95,1,1,4650.729868,119038.5193,61196.66418,207551.6651,6874.858018,57544.55587,1
310.1258,3.62,66250.92114,83687.94373,76006.92003,71247.67567,63083.18961,57019.7485,57112.16052,67381.13246,81676.90845
390.0513,1.45,80077.62227,52764.78149,75472.39999,1,1,10004.03847,37470.55656,70883.08261,22651.14226
608.4633,16.77,1,1,1,26910.06079,27493.68542,29765.99271,1,1,1
425.1843,5.81,92967.68658,84697.15637,78386.91983,42888.38365,44229.15644,45627.94367,89422.67139,101805.9715,61728.4914
360.1601,17.8,106081.1628,88107.87155,89957.5795,98936.67924,13198.34825,55519.14293,8065.397921,11228.73625,9369.815452
506.1546,7.1,52906.88595,49213.18391,55064.34425,43385.97486,45961.17285,47187.93651,63920.11986,65465.41901,45031.73456
174.0164,2,1,1,1,1,1,1,45894.1537,59035.20833,64390.91187
465.2847,12.86,32709.46756,17014.77451,10710.18156,50171.76177,1,11722.41883,20149.08026,14370.11058,30814.96399
569.1545,14.41,1,53229.96823,1,1,41503.96296,1,1,1,1
331.0908,1.46,19311.60857,35102.33231,14587.8473,49310.55055,54055.30587,59397.61939,24016.71528,30256.77075,24986.44167
850.5684,5.52,33324.28953,34454.63896,36383.02725,55177.1759,58748.24423,47374.55033,60794.45086,52689.34645,42193.61647
386.0658,4.12,44467.44155,61246.50112,55116.67392,52929.45066,62367.7461,52454.8996,46142.1861,58696.88275,65657.01414
287.1004,3.6,39871.14372,43353.57822,37744.30468,38754.10393,35651.03459,40313.06492,53314.42133,54234.76219,55620.33482
909.4137,15.72,56195.44767,86858.96837,71896.56521,68978.12148,18214.40761,40687.55894,22580.93357,24619.64421,25244.34857
465.1267,3.28,36845.30135,31433.81562,33829.63759,49342.69961,55268.98029,60611.64803,10706.64383,26195.76902,23115.55823
149.0238,4.25,6190.487627,10795.29703,5726.809462,55496.17118,69058.00213,67003.6544,1,16549.60231,29462.59843
251.0792,4.05,22802.63216,12182.19438,22348.6791,46912.29541,58612.35696,48795.12543,62216.53283,66571.38908,57238.19631
303.9842,1.45,64802.29819,84138.4963,89014.39646,10105.44161,34123.41398,29880.9542,93332.55759,68021.77802,73856.02224
666.0923,5.11,46735.79145,47935.67795,40426.26413,53093.31972,62872.40481,64435.63375,45862.64701,51611.89998,48332.01643
262.0952,3.58,40670.35388,51089.02651,49211.93128,39309.02902,40231.48857,26755.59104,48389.34227,39017.02492,68021.43787
753.2255,7.03,81716.1639,63317.4476,47227.36517,24106.65791,43293.13394,33002.37967,34616.20629,18952.84383,14215.31283
206.043,1.01,1552.340616,1,1,52121.59083,46427.33888,29045.19408,1,1,5842.408146
626.167,1.45,773.5490199,2004.531504,1,65695.8069,47795.08128,51718.48322,4866.133481,1,4162.62599
188.0584,5.09,28161.25837,28438.29219,27776.95929,82554.43381,67039.04951,77134.55654,32421.69172,43574.93985,28016.19886
530.1387,4.62,42793.50035,43615.18175,52551.47998,21443.06258,27839.38562,30629.88502,89007.46476,28695.52931,26686.1861
639.072,2.73,5796.906228,2075.150051,3365.210206,64032.0401,63365.26963,60662.22226,1620.403534,6097.556785,1
331.0394,13.76,78792.34335,25175.76208,53502.77223,37372.50491,15712.03635,26003.85156,1,1,1
786.2064,2.81,53013.34949,46573.41237,56200.13026,51901.53703,57122.36172,63074.00925,80037.22078,55866.62402,68205.71535
240.1725,10.28,9593.254881,7095.932935,7981.533439,53630.19667,67562.36813,58866.44065,6757.909308,6238.439271,8200.752468
402.1707,3.97,1,1,1,1,1,1,84040.26323,60089.82965,43078.83511
334.0896,3.03,11705.43856,7436.230457,8589.233046,6281.42216,2714.428806,9132.457828,59986.83468,55735.73761,48646.85052
399.1208,14.95,55041.84097,54705.81611,68042.46022,66664.49698,94907.55674,70246.56856,34537.19697,34596.29621,41674.22752
684.344,4.22,84194.58114,83383.5261,83615.11627,71684.73639,56841.14172,68914.68317,88021.49758,79244.60564,88586.67661
475.2147,2.01,1,1,1,1,1,1,62809.70015,51647.23675,34999.08145
378.1697,13.85,25492.0452,1,25498.22023,1,1,1,1,43120.19516,1
528.1926,3.74,216803.2875,159299.9886,181124.3788,169540.3375,156058.2246,142850.6434,320539.7505,232547.1317,97163.44022
680.1483,6.69,54318.67688,64206.69224,72553.92787,57758.65785,47408.62798,49450.76533,69043.73481,59511.69767,105558.4377
494.9666,4.51,1,4959.827379,1,31206.90258,27632.19801,29512.16866,1688.490203,2349.409522,4373.3045
494.0656,4,1,1,1,1,1,20598.92082,1,1,1
567.1566,5.69,52454.66143,47959.00299,14872.02855,116777.7491,110909.5224,94365.93735,35606.2233,74139.71002,73673.94652
427.1688,2.98,1,1,1,16310.64632,9863.566041,13213.74221,61371.03534,57717.62063,21003.13346
564.2054,4.8,1,1,1,52589.41319,50047.55235,50038.5611,39858.44105,52196.02635,40558.21596
316.036,4.63,24963.15126,27205.57735,28757.1064,39438.01452,53415.34302,38899.3819,46029.16265,56894.51496,35807.38584
503.1043,4.13,1,1,1,56782.04343,86042.15754,55699.83466,18384.17542,27965.16508,21242.08559
1010.1929,7.05,82986.2711,92746.68194,86959.50242,49350.96116,42838.89973,44983.8248,36974.17261,61834.69852,59107.7854
964.3563,5.73,12697.3111,4482.506977,1,87818.15774,96965.63192,93025.82929,19154.93581,35371.6453,25940.20266
370.088,3.27,1,1,2521.26218,111067.9507,96213.24649,1,1,1,1
968.2469,6.46,72659.83866,59278.20414,65572.74494,83096.20663,82850.14451,83399.8531,46052.84321,57286.56785,48354.48606
208.0371,4.1,3979.151567,11447.11685,8661.690767,27064.98518,28950.17009,20359.50974,1,1,1
278.082,4.17,7787.986615,8853.816394,8304.090656,38903.26785,43696.69983,56455.23925,6791.633657,1,17189.7042
822.4047,10.47,92517.55921,62489.03544,81991.7479,7343.476901,17241.56328,8716.522984,29899.45861,25239.59993,17083.42644
1052.3327,3.55,50893.70895,51534.05785,52473.96397,61760.05719,92982.56695,80603.62357,26907.68667,40995.95526,49198.24678
1038.522,12.29,91309.92124,89015.6708,88407.08973,1,1,1,45341.17112,54192.12035,53827.86863
216.0035,2.29,57137.02104,77718.09914,62165.97096,83141.29099,75951.66575,77151.44039,53156.71609,76717.10424,85954.81961
566.4509,15.2,6728.803953,517.5142784,828.050307,1,1149.012419,1052.022602,1,1,1
393.2236,14.95,1,1,1,63907.31656,83140.68943,77121.95509,12540.11317,13058.00168,8362.425551
998.387,12.72,119724.668,117349.7572,114161.9662,47598.45801,33311.46681,32092.12393,74784.50029,67197.09668,68528.98011
328.1373,1.78,30390.79322,31329.32593,1067.43087,82430.4631,54700.94893,64897.93913,54215.32496,81474.04735,37507.06054
604.1781,5.17,81645.76219,61812.35259,54079.55325,1,1,1448.116078,32360.09869,44209.99171,43988.63121
925.2133,6.3,1,1,1,48457.80426,41859.67115,65486.79827,1,19055.84701,1
515.1566,10.55,12881.10714,9412.209841,12021.46723,65638.51117,90617.8976,79601.51913,91970.86327,81166.97128,48823.58343
566.1236,5.33,19999.96667,29033.39179,19145.11707,51997.08617,68456.00931,57996.91119,27208.53728,40034.6294,44652.84418
206.1667,13.66,73717.11838,62460.40329,65396.60702,16155.62279,1967.675878,7815.161774,15751.34945,12727.39148,16951.25906
376.1381,3.76,19831.94708,20680.71217,15198.29629,62308.18591,72412.21559,57504.45189,17997.84308,13774.04206,11591.18604
462.0906,3.82,48217.41752,58204.88294,54520.15876,71587.44099,73017.13733,86814.22657,59191.67548,69883.00537,54370.92547
420.0987,5.75,38149.90055,33054.63852,31293.16463,46870.34112,45428.70072,46915.44071,15881.06633,50521.45111,72552.93443
846.6569,16.4,55872.57059,60129.70156,59036.09537,37008.65547,2977.19665,14775.532,50636.54334,71398.92746,91438.31986
266.9997,0.91,68576.75236,75012.84459,71160.57387,9845.553741,30658.54797,36633.46529,19138.75895,68512.30357,77518.69268
652.1584,5.64,54614.36626,55644.18116,43244.39454,67607.3207,78245.16165,70113.46584,82922.23868,81251.61497,75735.38044
460.2108,10.74,87262.59735,47594.48361,72319.32364,49150.1748,21458.52755,91414.81713,29778.00273,19997.06688,42834.03469
623.0678,6.06,27635.8715,32307.20003,38260.03931,49520.86455,49032.29926,56254.90882,50156.82528,46054.99233,60754.26752
396.102,3.01,63877.27436,73010.72087,63337.00697,17603.54953,13060.0869,14510.61304,41466.47438,33326.02146,41812.3519
423.0774,2.37,8187.198382,34004.64803,13896.37435,7766.357918,19922.37995,24872.67831,22579.70115,19645.01916,78266.11429
462.2748,15.66,66805.09326,54905.16637,67383.18658,31611.30982,12260.12749,30860.01232,23112.29162,29512.93363,31312.93863
526.2622,8.07,41735.14116,35698.25105,41133.19,54394.72049,60196.84048,56528.36868,65134.82977,64196.8542,67403.42006
